input,target_position,completion
Laura moves Judy. Johnny moves April. Arthur moves Teresa. Matt moves Stephen. Jordan moves Amber. Pat moves Jill. Emily moves Johnny. Ryan moves Amelia. Jeff moves Kathy. Bill moves Lydia. Harry moves Ken. Charles moves William. Nick moves Jenny. Marc moves Kirk. Tony moves Janet. Bob moves Isaac. Jeff moves,9,Kathy
Howard likes Leah. Linda likes Marc. Marie likes Ray. Greg likes Angela. Dean likes Jill. Mary likes Kurt. Eric likes Martin. Peter likes Richard. Josh likes Philip. Juan likes Russell. Anna likes Valerie. Kim likes Ken. Thomas likes Nicholas. Carol likes Adrian. Ruth likes Patrick. Nick likes Ian. Josh likes,9,Philip
Jack trusts Robin. Kevin trusts Roger. Jordan trusts Joy. Faith trusts Terry. Susan trusts Stephen. Aaron trusts Jenny. Thomas trusts Kara. Luke trusts Roy. Karen trusts Vincent. Robert trusts Kathy. Donna trusts Russell. Peter trusts Rita. Tom trusts Amelia. Marc trusts Ralph. Amy trusts Kim. Helen trusts April. Karen trusts,9,Vincent
Robert brings Melanie. Megan brings Jordan. Daniel brings Olga. Bill brings Kirk. Lisa brings Ronald. Josh brings Phil. Linda brings Russell. Katie brings Leo. Kathy brings Ruby. Kate brings Rob. Tom brings Walter. Keith brings Valerie. Maggie brings Leon. Diana brings Lauren. Dennis brings Sandra. Emma brings Ron. Kathy brings,9,Ruby
Daniel praises Valerie. Faith praises Sheila. Austin praises Kyle. Hannah praises Johnny. Keith praises Martha. Laura praises Janet. Anna praises Natalie. Joy praises Amber. Edward praises Ian. David praises Sean. Leon praises Irene. Sam praises Pam. Luke praises Joan. Scott praises Kelly. Ian praises Sylvia. Michael praises Joseph. Edward praises,9,Ian
Brian inspires Ian. Austin inspires Lori. Kim inspires Vincent. Bob inspires Rob. June inspires Valerie. Peter inspires Shirley. Howard inspires Lauren. Jake inspires Peggy. Johnny inspires Ronald. Harry inspires Neil. Blake inspires Julian. Fred inspires Troy. Mike inspires Howard. Robert inspires Natalie. Alan inspires Tyler. Joseph inspires Keith. Johnny inspires,9,Ronald
Emma warns Andrea. Jean warns Roy. Megan warns Joan. Emily warns Sally. Fred warns Liam. Jack warns Janet. Blake warns Patrick. Bill warns Margaret. Chris warns Shawn. Adam warns Amelia. Howard warns Kurt. Kelly warns Lydia. Kay warns Kara. Helen warns Kelly. Karen warns Wanda. Leon warns Jacob. Chris warns,9,Shawn
Diana hates Jenny. Alice hates Kara. Sam hates Isaac. Bill hates Jerry. Peter hates Pamela. Carol hates Peggy. Max hates Sharon. Joseph hates Leon. Rose hates Marc. Kelly hates Terry. Martin hates Stan. June hates Ray. Julia hates Victoria. Kevin hates Howard. Jeff hates Lauren. Alan hates Sue. Rose hates,9,Marc
Marie hates Amber. Kevin hates Howard. Will hates Kathy. Leo hates Wayne. Sam hates Rebecca. Liz hates Maggie. Joe hates Ashley. George hates Angela. Jill hates Nathan. Edward hates Janet. Maria hates Sylvia. Thomas hates Nicholas. Jean hates Sally. Karen hates Vincent. Lauren hates Kirk. Mary hates Alicia. Jill hates,9,Nathan
Johnny demands April. Mike demands Sally. Paul demands Judy. Joseph demands Ray. James demands Violet. Maggie demands Rachel. Kate demands Ruby. Arthur demands Kirk. Susan demands Joy. Carol demands Rita. Julia demands Kurt. Dennis demands Stan. Howard demands Walter. Jeff demands Zach. Ellen demands Nicholas. Austin demands Ronald. Susan demands,9,Joy
Sarah blocks Todd. Kevin blocks Joan. Emma blocks Kay. Mike blocks Andrea. Kay blocks Nicole. Andrew blocks Renee. Sam blocks Teresa. Rad blocks Kara. Steven blocks Ronald. Will blocks Ralph. Ruth blocks William. Amy blocks Amelia. Greg blocks Alexa. Matt blocks Ken. Lauren blocks Logan. David blocks Pam. Steven blocks,9,Ronald
Linda visits Victor. Kurt visits Vanessa. Claire visits Michael. Faith visits Kathy. Ian visits Leo. Robert visits Michelle. Rad visits Nancy. Mary visits Johnny. Adam visits Albert. Katie visits Ronald. Lauren visits Jordan. Helen visits Russell. Jenny visits Jean. Dave visits Ian. Mark visits Ron. Steven visits William. Adam visits,9,Albert
Laura checks Wanda. Scott checks Nicole. Paul checks Valerie. Howard checks Zach. Hope checks Jean. Diana checks Rita. Maggie checks Martha. Grace checks Sharon. Ian checks Julian. Lisa checks Kelly. Justin checks Shawn. David checks Kay. Rose checks Leon. Dean checks Renee. Luke checks Ted. Jason checks Neil. Ian checks,9,Julian
Josh cares Isabel. Marie cares Richard. Tony cares Roger. Ben cares Tracy. Liz cares Kurt. Diana cares Joseph. Anne cares Albert. Andrew cares Margaret. Kurt cares Ashley. Leo cares Phil. Steve cares Wayne. Jack cares Wanda. Charles cares Rita. Blake cares Victor. Pat cares Violet. Daniel cares Norman. Kurt cares,9,Ashley
John commands Stephen. Joseph commands Kurt. George commands Nicholas. Linda commands Ken. Leo commands Juan. Julia commands Stan. Marc commands Johnny. Blake commands Walter. Tom commands Troy. Craig commands Ronald. Jacob commands William. Katie commands Adrian. Ruth commands Phil. Arthur commands Janet. Lily commands Ron. Hannah commands Philip. Tom commands,9,Troy
Kim lifts Kelly. Diana lifts Neil. Jane lifts Victoria. Maggie lifts Michael. Kay lifts Isabel. June lifts Russell. Will lifts Marie. Louis lifts April. Amy lifts Andrea. Lauren lifts Pam. Mike lifts Ian. Lucy lifts Olga. Ben lifts Sylvia. Jacob lifts Michelle. Craig lifts Ashley. Tony lifts Howard. Amy lifts,9,Andrea
Hannah comforts Kara. Ruth comforts Juan. Kyle comforts Phil. Alan comforts Sally. Liz comforts Rebecca. Katie comforts Angela. Jenny comforts Kathy. Kay comforts Travis. Charles comforts Neil. Marc comforts Alison. Ken comforts Janet. Dave comforts Ron. Bill comforts Wayne. Harry comforts Judy. Tim comforts Jean. Ellen comforts Alicia. Charles comforts,9,Neil
Jordan accepts June. Sarah accepts Kyle. Lauren accepts Ashley. Kay accepts Liam. Kim accepts Jill. Bob accepts Troy. Kyle accepts Ralph. Jack accepts Ray. Frank accepts Adrian. Johnny accepts Teresa. Carl accepts Marc. Ian accepts Norman. Maria accepts Kirk. Joseph accepts Jean. Liz accepts Victor. Rick accepts Russell. Frank accepts,9,Adrian
Aaron inspires Jenny. Chris inspires Ralph. Kay inspires Joan. Gary inspires Lydia. Adam inspires Sally. Michael inspires Martha. Jake inspires Shawn. Daniel inspires Ashley. Amy inspires Louis. Steve inspires Nicholas. Ellen inspires Liz. Kevin inspires Stephen. Megan inspires Jordan. Harry inspires Janet. Julia inspires Amelia. Mark inspires Ronald. Steve inspires,10,Nicholas
Edward attracts Robin. Craig attracts Sandra. Marie attracts Pamela. Matt attracts Lauren. Will attracts Sue. Alan attracts Sheila. Ken attracts Jenny. Jerry attracts Patrick. Frank attracts Ralph. Margaret attracts Angela. Ruth attracts Noah. Liz attracts June. Joseph attracts Liam. Lily attracts Ted. Helen attracts Terry. Gary attracts Kirk. Margaret attracts,10,Angela
Laura stops Martin. Ellen stops Keith. Chris stops Paula. Gary stops Albert. Steven stops Victoria. Carol stops Phil. Adam stops Sue. Amy stops Joy. Robert stops Stephanie. Dave stops Terry. George stops Sharon. Leo stops Victor. Blake stops Monica. Kurt stops Janet. Hannah stops Kyle. June stops Norman. Dave stops,10,Terry
Kate guards Sara. Hope guards Philip. Tom guards Kim. Henry guards Monica. Laura guards Tyler. Mark guards Jean. Martin guards Sean. Jack guards Jenny. Kay guards Rita. Josh guards Sally. Faith guards Isaac. Nick guards Marie. Rad guards Stephen. Lauren guards Lydia. Alex guards Stan. Max guards Kay. Josh guards,10,Sally
Craig shares Ken. Marc shares Nancy. Bob shares Nathan. Maggie shares Amelia. Carl shares Kyle. Diana shares Pam. Emily shares Howard. Martin shares Neil. Alex shares Kathy. Sarah shares Rita. Hannah shares Troy. Thomas shares Rachel. Joseph shares Valerie. James shares Stan. Lucy shares Wayne. Steven shares Ron. Sarah shares,10,Rita
Pat keeps Rebecca. Jane keeps Sean. Liz keeps Pamela. Kay keeps Marc. Craig keeps Sara. Mary keeps Leon. Scott keeps Kara. Adam keeps Melanie. Luke keeps Oscar. Alice keeps Ron. Daniel keeps Norman. Tom keeps Stephen. David keeps Alicia. Jordan keeps Michelle. Diana keeps Walter. Julia keeps Irene. Alice keeps,10,Ron
Paul allows Richard. Rose allows Rachel. James allows Isaac. Tim allows Sylvia. Adam allows Rebecca. Scott allows Kay. Jerry allows Margaret. Aaron allows Robin. Andrew allows Marie. Blake allows Anthony. Dennis allows Todd. Carol allows Lydia. Alice allows William. Mary allows Julian. Kyle allows Leon. Julia allows Rob. Blake allows,10,Anthony
Joe buys Jean. Austin buys Louis. Kurt buys Monica. Jacob buys Michael. Daniel buys Pamela. Brian buys Ian. Harry buys Peggy. Andrew buys Lori. Kevin buys Angela. Kathy buys Phil. Louis buys Nathan. Max buys Philip. Joy buys Jerry. Jerry buys Kathy. Marc buys Melissa. Sarah buys Sue. Kathy buys,10,Phil
Carol blocks Maggie. Alex blocks William. Henry blocks Rachel. Joy blocks Jerry. Pat blocks Andrea. Kay blocks Pamela. Luke blocks Travis. Joseph blocks Kay. Aaron blocks Rita. Sarah blocks Kyle. Donna blocks Stephen. Ellen blocks Alexa. Leon blocks Logan. Liz blocks Roger. Alan blocks Ronald. Alice blocks Michelle. Sarah blocks,10,Kyle
Michael gives Stephen. Ruth gives Janet. Alice gives Sara. Mary gives Sheila. Henry gives Leah. Susan gives Sylvia. Jacob gives Renee. Chris gives Phil. Rose gives Stan. Frank gives Alicia. Arthur gives Marc. Megan gives Lori. Amy gives Sue. Julia gives Jacob. Maggie gives Kyle. Lucy gives Tracy. Frank gives,10,Alicia
Charles sees Terry. Dean sees Lori. Julia sees Ray. Karen sees Victor. Craig sees Pam. Claire sees Michelle. Rad sees Jill. Matt sees Shawn. Jenny sees Oscar. Steven sees Liz. Megan sees Sharon. Jacob sees Troy. Aaron sees Jacob. Helen sees Zach. Kurt sees Howard. Bill sees Marc. Steven sees,10,Liz
Gary hears Albert. Mary hears Russell. Matt hears Ken. Jerry hears Joseph. Katie hears Amber. Maggie hears Lauren. Kevin hears Jill. Donna hears Johnny. Ellen hears Pamela. Charles hears Todd. Andrew hears Julian. Emily hears Natalie. Harry hears Isaac. John hears Violet. Bob hears Angela. Jordan hears Monica. Charles hears,10,Todd
Katie blocks Jean. Howard blocks Pam. Carol blocks Walter. Kathy blocks Keith. Margaret blocks Victor. Jean blocks Joseph. Claire blocks Roger. Liz blocks Adrian. Eric blocks Leo. Kim blocks Irene. Helen blocks Ashley. Martin blocks Michael. Marie blocks April. Harry blocks Sean. David blocks Russell. June blocks Shirley. Kim blocks,10,Irene
Grace takes Keith. Alex takes Martha. Marc takes Todd. John takes Shawn. Dean takes Stan. Anna takes Patrick. Kim takes Angela. Karen takes Kim. June takes Jill. Hope takes Renee. Bill takes Ray. Carl takes Troy. Daniel takes Terry. Ian takes Norman. Joseph takes Vanessa. Kathy takes Pam. Hope takes,10,Renee
Claire captures Kara. Ryan captures Anthony. Paul captures Sheila. Anne captures Shirley. Dave captures Justin. Jenny captures Jean. Ben captures Richard. Nick captures Alicia. Dennis captures Ted. Jeff captures Ron. Austin captures Alison. Karen captures Tracy. Diana captures Victoria. Kurt captures Joan. Margaret captures Ralph. Maria captures Ray. Jeff captures,10,Ron
Gary offers Ralph. Chris offers Russell. Rick offers Vincent. Ben offers Kelly. Scott offers Ken. Adam offers Louis. Kathy offers Wayne. Robert offers Jerry. Ruth offers Nathan. Steven offers Jean. Liz offers Neil. Sam offers Zach. Thomas offers Leon. Mark offers Lydia. Keith offers Peggy. Faith offers Irene. Steven offers,10,Jean
Jake feels Troy. Justin feels Irene. Austin feels Olga. Tim feels Louis. Marie feels Melanie. Scott feels Amber. Linda feels Stephen. Joseph feels Patrick. Martin feels Sandra. Joy feels Janet. Melissa feels Monica. Maggie feels Joy. Jeff feels April. Sam feels Zach. Johnny feels Liz. Dave feels Leon. Joy feels,10,Janet
Will blocks Richard. Jane blocks Sean. Laura blocks Nancy. John blocks Walter. Jeff blocks Jacob. Jerry blocks Terry. Rose blocks Ronald. Jason blocks Ted. Chris blocks Jill. Howard blocks Victor. Dean blocks Shirley. Nick blocks Maggie. Susan blocks Kelly. Fred blocks Alexa. Matt blocks Troy. Andrew blocks Peggy. Howard blocks,10,Victor
Julia grabs Michelle. Chris grabs Violet. Ken grabs Tracy. Mike grabs Kathy. Justin grabs Joan. James grabs Sally. Kyle grabs Kim. Tim grabs Melissa. Leon grabs Jenny. Matt grabs Sheila. Steven grabs Marie. Tom grabs Howard. Margaret grabs Kara. June grabs Kelly. Adam grabs Jean. Gary grabs Sue. Matt grabs,10,Sheila
Leon boosts Pamela. Diana boosts Kurt. Harry boosts Irene. Jenny boosts Ronald. Faith boosts Kara. Lily boosts Ian. Andrew boosts Andrea. Ellen boosts Nicholas. Luke boosts Margaret. George boosts Sharon. Marie boosts Zach. Eric boosts Marc. Katie boosts Ron. Claire boosts Isaac. Nick boosts Patrick. Kyle boosts Judy. George boosts,10,Sharon
Tom asks Troy. Kim asks Jordan. Grace asks Logan. Diana asks Walter. Lily asks Sean. Harry asks Ronald. Anne asks Tracy. Kurt asks Juan. Anna asks Alicia. Donna asks Sally. June asks Kim. Susan asks Sheila. Brian asks Martha. Paul asks Melissa. Jenny asks Janet. Pat asks Noah. Donna asks,10,Sally
Pat gives Sally. James gives Patrick. Nick gives Oscar. Diana gives Monica. Harry gives Stephanie. Linda gives Tracy. Jane gives Norman. Paul gives Nicole. Frank gives Sheila. Ruth gives Sara. Blake gives Ronald. Margaret gives Walter. Chris gives Marie. Jenny gives Renee. Thomas gives Anthony. Jack gives Ron. Ruth gives,10,Sara
Nick backs Natalie. Claire backs Tracy. Louis backs Alicia. Tim backs Lydia. Rad backs Valerie. Rick backs Martha. Anna backs Renee. Brian backs Sara. Gary backs Roy. Chris backs Johnny. Julia backs Rob. Kate backs Anthony. Emily backs Alexa. Eric backs Isaac. Lauren backs Andrea. Joy backs Victor. Chris backs,10,Johnny
Jane backs Ian. Kay backs Teresa. Hannah backs Russell. June backs Wayne. Joy backs Irene. Josh backs Neil. George backs Lauren. Alice backs Nancy. Marie backs Ken. Hope backs Adrian. Blake backs Monica. Ryan backs Howard. Howard backs Nicole. Martin backs Kathy. Ben backs Travis. Grace backs Philip. Hope backs,10,Adrian
Jean hugs William. Blake hugs Russell. Ruth hugs Martin. Dennis hugs Sheila. Johnny hugs Julian. Rose hugs Paula. Karen hugs Shawn. Alex hugs Oscar. Jeff hugs Travis. Joe hugs Margaret. Hope hugs Irene. Tony hugs June. Louis hugs Tracy. David hugs Keith. Justin hugs Jordan. James hugs Stephanie. Joe hugs,10,Margaret
Paul supports Johnny. Hope supports June. Frank supports Wayne. Rad supports Shawn. Rick supports Irene. Liz supports Sally. Jack supports Nancy. Bob supports Renee. Carol supports William. Fred supports Todd. Aaron supports Victor. Diana supports Leon. Nick supports Olga. Kate supports Nicole. Scott supports Robin. Steven supports Norman. Fred supports,10,Todd
Martin affects Stephen. Eric affects Zach. Thomas affects Wayne. Claire affects Justin. Aaron affects Neil. Paul affects Joy. Kay affects Victoria. Andrew affects Kay. Harry affects Ted. Ken affects Norman. David affects Janet. Adam affects Joseph. Greg affects Victor. Robert affects Phil. Melissa affects Pamela. Lucy affects Paula. Ken affects,10,Norman
Claire buys Rebecca. Chris buys Russell. Paul buys Tracy. Louis buys Ronald. James buys Albert. Will buys Anthony. Nick buys Philip. Bill buys Norman. Megan buys Lauren. George buys Richard. Eric buys Leo. Craig buys Sylvia. Henry buys Isaac. Melissa buys Ashley. Howard buys Kim. Ken buys Olga. George buys,10,Richard
Alex commands Judy. Tony commands Jerry. Thomas commands Philip. Alice commands Michael. Charles commands Sue. Adam commands Melissa. Joy commands Stan. Donna commands Renee. George commands Roger. Andrew commands Lydia. Kathy commands Angela. Rose commands William. June commands Kelly. Carl commands Sylvia. Hope commands Nicholas. Margaret commands Maggie. Andrew commands,10,Lydia
Michael drives Sylvia. Jacob drives Isabel. Maggie drives Russell. Helen drives Janet. Kay drives Roy. Ian drives Ian. Karen drives Alexa. Frank drives April. Charles drives Ronald. Daniel drives Noah. Jordan drives Neil. Susan drives Sharon. Claire drives Kim. Martin drives Philip. Katie drives Lydia. Donna drives Victor. Daniel drives,10,Noah
Will demands Janet. Jordan demands Kay. Jake demands Wanda. Marie demands Leah. Tony demands Victor. Dennis demands Tyler. Carl demands Jean. Matt demands June. Adam demands Sheila. Faith demands Ray. Ellen demands Terry. June demands Angela. Max demands Margaret. Helen demands Judy. John demands Ian. Amy demands Roger. Faith demands,10,Ray
Nick delivers Victoria. Steven delivers Nicholas. Helen delivers Todd. Rose delivers Sara. Ellen delivers Stan. Max delivers Albert. Maria delivers Rita. Megan delivers Jordan. Mark delivers Martin. Rick delivers Lori. Joseph delivers Juan. Steve delivers Nathan. Josh delivers Paula. Robert delivers Isabel. Thomas delivers Pamela. Amy delivers Nancy. Rick delivers,10,Lori
Paul saves Nicole. Karen saves Robin. Tom saves Renee. Anne saves Janet. Lucy saves Rob. Ruth saves Juan. Steve saves Teresa. Leo saves Johnny. Laura saves Justin. Matt saves Noah. John saves Travis. Joseph saves Pam. Bill saves Kara. Frank saves Sally. Ellen saves Stephen. Marie saves Joy. Matt saves,10,Noah
Steven alerts William. June alerts Marc. Kelly alerts Alicia. Kim alerts Sheila. Peter alerts Noah. Hope alerts Isaac. Jean alerts Patrick. Greg alerts Teresa. Bill alerts Russell. Anne alerts Martha. Andrew alerts Stephanie. Howard alerts Victoria. James alerts Nicole. Craig alerts Nathan. Max alerts Shawn. Lauren alerts June. Anne alerts,10,Martha
Charles grows Ray. Alan grows Leo. Diana grows Nancy. Megan grows Rachel. Martin grows Maggie. Adam grows Liz. Hope grows Michael. Jenny grows Valerie. Linda grows Stephanie. Susan grows Joy. Karen grows Todd. Emma grows Nicholas. Brian grows Sara. Luke grows Violet. Arthur grows Vincent. Laura grows Rita. Susan grows,10,Joy
Martin avoids Leah. Robert avoids Monica. Luke avoids Sharon. Frank avoids Nancy. Johnny avoids Alexa. Steven avoids Kelly. Adam avoids Melanie. Michael avoids Michelle. Lauren avoids Anthony. Justin avoids Terry. Kelly avoids Joan. Henry avoids Judy. Melissa avoids Howard. Ryan avoids Marc. Craig avoids Zach. Steve avoids Sandra. Justin avoids,10,Terry
Jenny fixes Monica. Jill fixes Alexa. Karen fixes Stephanie. Maria fixes Sylvia. Kelly fixes Shawn. Johnny fixes Aiden. Edward fixes Kathy. Charles fixes Pamela. Anna fixes Howard. Ellen fixes Kirk. Joy fixes Vincent. Nick fixes Kelly. Rad fixes Lori. Jeff fixes Paula. Jason fixes Wayne. Dean fixes Adrian. Ellen fixes,10,Kirk
Jean writes Roy. Will writes Kirk. Sarah writes Louis. Carol writes Shawn. James writes Todd. Helen writes Melissa. Johnny writes Jenny. Jane writes Joseph. Max writes Lydia. Amy writes Pam. Greg writes Roger. Leon writes Noah. Bill writes Terry. Karen writes Sean. Dave writes Ken. Donna writes Norman. Amy writes,10,Pam
Jack makes Margaret. Eric makes Jean. Grace makes Shirley. Harry makes Todd. Jill makes Zach. Juan makes Stan. Hope makes Jordan. Luke makes Ronald. Arthur makes Wayne. Liz makes Sue. Ken makes Lauren. Linda makes Robin. Marie makes Rebecca. Greg makes Pam. Paul makes Russell. Joy makes Stephen. Liz makes,10,Sue
Donna defeats Martha. Rose defeats Ron. Ruth defeats Sean. Jacob defeats Victor. Dave defeats Oscar. Jean defeats Leo. Ian defeats Kurt. Tony defeats Sara. Jeff defeats Rita. Rick defeats Walter. Joseph defeats Richard. Hannah defeats Roger. Megan defeats Travis. Alice defeats Isaac. Mike defeats Louis. Scott defeats Janet. Rick defeats,10,Walter
Jake comforts Nathan. June comforts Sharon. Claire comforts Juan. Sarah comforts Lydia. Martin comforts Troy. Melissa comforts Julian. Diana comforts Jordan. Ken comforts Janet. Joe comforts Alexa. Dennis comforts Renee. Scott comforts Paula. Ruth comforts Robin. Kay comforts Ken. Henry comforts Tracy. Andrew comforts Louis. Nick comforts Michelle. Dennis comforts,10,Renee
Kyle comforts Alicia. Jerry comforts Pamela. Carol comforts Howard. Mark comforts Nicholas. Amy comforts Joseph. Jenny comforts Shawn. Sarah comforts Aiden. Jane comforts April. Lily comforts Marie. Peter comforts Jenny. Jean comforts Anthony. Ben comforts Roy. Leo comforts Olga. Eric comforts Robin. Fred comforts Todd. Steve comforts Melissa. Peter comforts,10,Jenny
Lily attacks Troy. Karen attacks Albert. Howard attacks Noah. Jenny attacks Vincent. Paul attacks Roy. Kay attacks Sara. Rose attacks Richard. Bob attacks Norman. Kurt attacks Juan. Amy attacks Phil. Greg attacks Kara. Rad attacks Tyler. Grace attacks Jean. Tom attacks Kurt. Leo attacks Aiden. Jean attacks Melanie. Amy attacks,10,Phil
Fred leads Ruby. Lucy leads Lori. Leo leads Terry. Marc leads Amber. Thomas leads Zach. Paul leads Peggy. Katie leads Roger. Jason leads Troy. Laura leads Neil. Hannah leads Tracy. Mary leads Sylvia. Emily leads Louis. Maggie leads Norman. Kyle leads Walter. Andrew leads Sara. Marie leads Lydia. Hannah leads,10,Tracy
Kurt builds Ruby. Peter builds Violet. Leo builds Maggie. Donna builds Sharon. Mary builds Renee. James builds Philip. Susan builds Jean. Anne builds Albert. Lisa builds Amelia. John builds Margaret. Bill builds Logan. Lily builds Johnny. Faith builds Stephanie. Linda builds Roy. George builds Victoria. Kathy builds Judy. John builds,10,Margaret
Matt trains Ian. Mike trains Marie. Daniel trains Shirley. David trains Isabel. Chris trains Angela. Maggie trains Maggie. Rad trains Rebecca. Edward trains Ralph. Arthur trains Jordan. Liz trains Rita. Amy trains Leo. Mary trains Noah. Blake trains Joy. Joe trains Judy. Jacob trains Nicholas. Jason trains Renee. Liz trains,10,Rita
Ryan takes Teresa. Ken takes Andrea. Kevin takes Jill. Adam takes June. John takes Paula. Rose takes Melissa. Jacob takes Richard. Kurt takes Troy. Maria takes Lori. Jeff takes Anthony. Howard takes Irene. Lucy takes Ruby. Steven takes Joy. Alex takes Victor. Katie takes Ken. Edward takes Nicholas. Jeff takes,10,Anthony
Kate trusts June. James trusts Leo. Megan trusts Olga. Ruth trusts Isabel. Liz trusts Louis. Kevin trusts Natalie. Brian trusts Melissa. Max trusts Isaac. John trusts Maggie. Mark trusts Paula. Sarah trusts Wayne. Donna trusts Ronald. Jane trusts Leon. Rad trusts Zach. Jason trusts Roy. Tom trusts Sylvia. Mark trusts,10,Paula
Jenny prohibits Johnny. Carol prohibits Oscar. Jeff prohibits Kelly. Anna prohibits Justin. Marc prohibits Sylvia. Kelly prohibits Melanie. Diana prohibits Keith. Fred prohibits Patrick. Tom prohibits Nicole. Jake prohibits Wanda. Emily prohibits Norman. Ian prohibits Troy. Steve prohibits Teresa. Rose prohibits Jill. Blake prohibits Roy. Tim prohibits Travis. Jake prohibits,10,Wanda
Kurt attacks Jenny. Edward attacks Violet. Marc attacks Andrea. Rad attacks Pamela. Luke attacks Tyler. Blake attacks Kyle. Scott attacks Joan. Josh attacks Nancy. Louis attacks Isabel. Aaron attacks Tracy. Leon attacks Wanda. Jacob attacks Angela. Tom attacks Janet. Marie attacks Sara. Howard attacks Natalie. Ruth attacks Jean. Aaron attacks,10,Tracy
Kay allows Michelle. Linda allows Pamela. Ken allows Richard. Jake allows Kurt. Michael allows Stan. David allows Janet. Ian allows Terry. Lauren allows Joseph. Steven allows Juan. Dean allows Vanessa. Rose allows Joy. Juan allows Isaac. Jenny allows Leah. John allows Sheila. Josh allows Johnny. Charles allows Sara. Rose allows,11,Joy
Dennis closes Lauren. Nick closes Oscar. Keith closes Renee. Mary closes Liam. Kyle closes Ralph. Liz closes Pam. Lisa closes Louis. Robert closes Martin. Michael closes Jean. Jenny closes Victor. Maggie closes Alison. Daniel closes Janet. Jake closes Nathan. Megan closes Terry. Thomas closes Ruby. Matt closes Jill. Maggie closes,11,Alison
Ian opens Liam. Emily opens Angela. Diana opens Kathy. Luke opens Jerry. Lily opens Janet. Hope opens Isaac. Bob opens Sheila. Keith opens Terry. Juan opens Richard. Charles opens Lydia. Pat opens Roy. Eric opens Isabel. Steve opens Howard. Louis opens Margaret. Mike opens Logan. James opens Valerie. Pat opens,11,Roy
Henry demands Juan. Juan demands Monica. Nick demands April. Martin demands Jenny. Frank demands Shirley. Jenny demands Alexa. Andrew demands Maggie. Gary demands Terry. Joe demands Ken. Claire demands Violet. James demands Pamela. Sam demands Justin. Jack demands Liz. Max demands Howard. Susan demands Jean. Lucy demands Olga. James demands,11,Pamela
Ryan sends Violet. Anna sends Jenny. Maggie sends Valerie. Mike sends Angela. Louis sends Nancy. Sarah sends Travis. Emma sends Joseph. Julia sends Richard. June sends Victoria. Jerry sends Logan. Ruth sends Sara. Alan sends Howard. George sends Anthony. Jenny sends Andrea. Pat sends Martin. Chris sends Albert. Ruth sends,11,Sara
Jerry hires Noah. Henry hires Natalie. Fred hires Sean. Nick hires Sandra. Frank hires Paula. Kim hires Lauren. Max hires Amber. Mike hires Robin. Lauren hires Ray. Andrew hires Wanda. Carl hires Tyler. Robert hires Roy. Luke hires Monica. Alex hires Margaret. Rose hires Jacob. Rick hires Jerry. Carl hires,11,Tyler
Jane wakes Oscar. Henry wakes Michelle. Jake wakes Violet. Charles wakes Martin. Laura wakes Martha. Harry wakes Adrian. Frank wakes Ron. Liz wakes Ian. Fred wakes Russell. Dave wakes Alexa. Andrew wakes Sue. Maggie wakes Maggie. Aaron wakes Margaret. Gary wakes Zach. Megan wakes Pamela. Lily wakes Liz. Andrew wakes,11,Sue
Gary comforts Oscar. Kathy comforts Alexa. George comforts Rachel. Carol comforts Ruby. Helen comforts Maggie. Frank comforts Adrian. Robert comforts Tyler. Jake comforts Shirley. Kim comforts Ralph. Ryan comforts Pamela. Linda comforts Stephanie. Leon comforts Walter. Liz comforts Martin. Chris comforts Nicole. Lily comforts Roger. Howard comforts Leon. Linda comforts,11,Stephanie
Laura alerts Maggie. David alerts Johnny. Dennis alerts Kyle. Ellen alerts April. Charles alerts Louis. Margaret alerts Jenny. June alerts Shirley. Nick alerts Kim. Ken alerts Liz. Dave alerts Anthony. Daniel alerts Leah. Greg alerts Leo. Kurt alerts Howard. Carol alerts Neil. Kim alerts Ashley. Brian alerts Ken. Daniel alerts,11,Leah
Mike hates Lydia. Bob hates Sharon. Jacob hates Stan. Justin hates Troy. Tim hates Norman. Charles hates Amber. Jason hates Ralph. Kathy hates Joseph. Scott hates Shirley. Jeff hates Pamela. Susan hates Joy. Alice hates Anthony. Rad hates June. Jerry hates Phil. Grace hates Joan. Melissa hates Sue. Susan hates,11,Joy
Hope invites Marc. Tom invites Stephanie. Ellen invites Neil. Dave invites Sue. Leon invites April. Jenny invites Oscar. Daniel invites Walter. Marc invites Philip. Jason invites Joy. Howard invites Jill. Michael invites Todd. Tony invites Michael. Louis invites Russell. Kurt invites Lydia. Arthur invites Stan. Melissa invites Irene. Michael invites,11,Todd
Maria comforts Johnny. Ellen comforts Sylvia. Marie comforts Margaret. Donna comforts Sandra. Ryan comforts Patrick. Emily comforts Jill. Mark comforts Ronald. Alex comforts Tracy. Amy comforts Marie. Johnny comforts Ashley. Scott comforts Sally. Lily comforts Kurt. Austin comforts Amelia. Jenny comforts Rob. Jeff comforts Sheila. Robert comforts Zach. Scott comforts,11,Sally
Bill buys Janet. Nick buys Lauren. Hannah buys Rita. Jill buys Kurt. Jeff buys Pam. Brian buys Juan. Jason buys Marie. Emily buys Stan. Jacob buys Terry. Mary buys Pamela. Tom buys Renee. Keith buys Kay. Paul buys Anthony. Kay buys Howard. Liz buys Irene. Donna buys Paula. Tom buys,11,Renee
